fw_taxon_id	canonical_name	rank	gbif_taxon_id	inat_taxon_id	worms_aphia_id	wikidata_qid	merged_into	created_on
27680	Neoplecostomus sapucai	species		1596768				2026-09-13
27681	Neoplecostomus selenae	species	2339407	616649				2026-09-13
27682	Neoplecostomus variipictus	species	2339399	616650				2026-09-13
27683	Neoplecostomus watersi	species	9870535	1313999				2026-09-13
27684	Neoplecostomus yapo	species	2339400	616651				2026-09-13
27685	Neopomacentrus	genus	2398526	57340				2026-09-13
27686	Neopomacentrus aktites	species	9591725	871166				2026-09-13
27687	Neopomacentrus anabatoides	species	2398544	57335				2026-09-13
27688	Neopomacentrus aquadulcis	species	2398530	187772				2026-09-13
27689	Neopomacentrus australicus	species		1545312				2026-09-13
27690	Neopomacentrus azysron	species	2398558	154433				2026-09-13
27691	Neopomacentrus bankieri	species	2398548	106835				2026-09-13
27692	Neopomacentrus cyanomos	species	2398535	358376				2026-09-13
27693	Neopomacentrus filamentosus	species	2398562	451071				2026-09-13
27694	Neopomacentrus flavicauda	species	11159924	1313195				2026-09-13
27695	Neopomacentrus fuliginosus	species	2398531	619659				2026-09-13
27696	Neopomacentrus metallicus	species	2398570	410716				2026-09-13
27697	Neopomacentrus miryae	species	2398557	458009				2026-09-13
27698	Neopomacentrus nemurus	species	2398533	346145				2026-09-13
27699	Neopomacentrus simulatus	species		1545311				2026-09-13
27700	Neopomacentrus sindensis	species	2398551	619660				2026-09-13
27701	Neopomacentrus sororius	species	2398561	619661				2026-09-13
27702	Neopomacentrus taeniurus	species	2398540	187773				2026-09-13
27703	Neopomacentrus violascens	species	2398564	325502				2026-09-13
27704	Neoraja	genus	2419951	90258				2026-09-13
27705	Neoraja africana	species	2419955	106838				2026-09-13
27706	Neoraja caerulea	species	2419958	106839				2026-09-13
27707	Neoraja carolinensis	species	2419954	106840				2026-09-13
27708	Neoraja iberica	species	2419957	106841				2026-09-13
27709	Neoraja stehmanni	species	2419952	106842				2026-09-13
27710	Neosalangichthys	genus	7009417	417948				2026-09-13
27711	Neosalangichthys ishikawae	species	8246982	417947				2026-09-13
27712	Neosalanx	genus	2411012	90260				2026-09-13
27713	Neosalanx anderssoni	species	2411013	620181				2026-09-13
27714	Neosalanx brevirostris	species	2411023	187774				2026-09-13
27715	Neosalanx hubbsi	species	2411022	620182				2026-09-13
27716	Neosalanx jordani	species	2411029	620183				2026-09-13
27717	Neosalanx oligodontis	species	2411018	620184				2026-09-13
27718	Neosalanx reganius	species	2411016	106845				2026-09-13
27719	Neosalanx taihuensis	species	2411019	1416285				2026-09-13
27720	Neosalanx tangkahkeii	species	2411026	187776				2026-09-13
27721	Neoscopelidae	family	4218	85923				2026-09-13
27722	Neoscopelus	genus	3239232	90262				2026-09-13
27723	Neoscopelus macrolepidotus	species	5213276	225733				2026-09-13
27724	Neoscopelus microchir	species	5213280	459391				2026-09-13
27725	Neoscopelus porosus	species	5213279	530477				2026-09-13
27726	Neoscopelus serranoi	species		1596795				2026-09-13
27727	Neoscorpaena	genus	2334848	90263				2026-09-13
27728	Neoscorpaena nielseni	species	2334849	620445				2026-09-13
27729	Neoscorpis	genus	2381193	90264				2026-09-13
27730	Neoscorpis lithophilus	species	2381194	615599				2026-09-13
27731	Neosebastes	genus	2337284	90265				2026-09-13
27732	Neosebastes bougainvillii	species	2337297	513498				2026-09-13
27733	Neosebastes capricornis	species	2337301	618201				2026-09-13
27734	Neosebastes entaxis	species	2337289	618202				2026-09-13
27735	Neosebastes incisipinnis	species	2337296	530482				2026-09-13
27736	Neosebastes johnsoni	species	2337304	530483				2026-09-13
27737	Neosebastes longirostris	species	2337294	530484				2026-09-13
27738	Neosebastes multisquamus	species	2337295	618203				2026-09-13
27739	Neosebastes nigropunctatus	species	2337291	530485				2026-09-13
27740	Neosebastes occidentalis	species	2337305	530486				2026-09-13
27741	Neosebastes pandus	species	2337285	519563				2026-09-13
27742	Neosebastes scorpaenoides	species	2337292	512253				2026-09-13
27743	Neosebastes thetidis	species	2337302	530487				2026-09-13
27744	Neosebastidae	family	5099	85924				2026-09-13
27745	Neosiluroides	genus	2341882	90266				2026-09-13
27746	Neosiluroides cooperensis	species	2341883	530697				2026-09-13
27747	Neosilurus	genus	5202600	90267				2026-09-13
27748	Neosilurus ater	species	5202614	530698				2026-09-13
27749	Neosilurus brevidorsalis	species	5202610	530699				2026-09-13
27750	Neosilurus coatesi	species	5202608	619397				2026-09-13
27751	Neosilurus equinus	species	5202618	619398				2026-09-13
27752	Neosilurus gjellerupi	species	5202619	619399				2026-09-13
27753	Neosilurus gloveri	species	5202601	530700				2026-09-13
27754	Neosilurus hyrtlii	species	5202603	368970				2026-09-13
27755	Neosilurus idenburgi	species	5202622	619400				2026-09-13
27756	Neosilurus manjandi	species		1693586				2026-09-13
27757	Neosilurus mollespiculum	species	5202621	530701				2026-09-13
27758	Neosilurus novaeguineae	species	5202602	619401				2026-09-13
27759	Neosilurus pseudospinosus	species	5202612	530702				2026-09-13
27760	Neostethus	genus	2412107	90268				2026-09-13
27761	Neostethus amaricola	species	2412114	619150				2026-09-13
27762	Neostethus bicornis	species	2412121	106846				2026-09-13
27763	Neostethus borneensis	species	2412117	619151				2026-09-13
27764	Neostethus ctenophorus	species	2412108	619152				2026-09-13
27765	Neostethus djajaorum	species	2412113	619153				2026-09-13
27766	Neostethus geminus	species	8427446	619154				2026-09-13
27767	Neostethus lankesteri	species	2412106	619155				2026-09-13
27768	Neostethus palawanensis	species	2412124	619156				2026-09-13
27769	Neostethus robertsi	species	2412123	619157				2026-09-13
27770	Neostethus thessa	species	2412119	106847				2026-09-13
27771	Neostethus villadolidi	species	2412116	619158				2026-09-13
27772	Neostethus zamboangae	species	2412112	619159				2026-09-13
27773	Neotoca	genus		1312912				2026-09-13
27774	Neotoca bilineata	species		1316835				2026-09-13
27775	Neotrygon	genus	2419591	67972				2026-09-13
27776	Neotrygon annotata	species	2419601	106876				2026-09-13
27777	Neotrygon australiae	species	9301049	520356				2026-09-13
27778	Neotrygon bobwardi	species	9454837	1303400				2026-09-13
27779	Neotrygon caeruleopunctata	species	9612495	786235				2026-09-13
27780	Neotrygon indica	species	9625460	906971				2026-09-13
27781	Neotrygon kuhlii	species	2419592	67971				2026-09-13
27782	Neotrygon leylandi	species	2419604	106877				2026-09-13
27783	Neotrygon malaccensis	species	9313077	1303399				2026-09-13
27784	Neotrygon moluccensis	species	9266510	1303398				2026-09-13
27785	Neotrygon ningalooensis	species	5963010	188820				2026-09-13
27786	Neotrygon orientale	species	9349663	786236				2026-09-13
27787	Neotrygon picta	species	2419600	188821				2026-09-13
27788	Neotrygon romeoi	species		1629786				2026-09-13
27789	Neotrygon trigonoides	species		500873				2026-09-13
27790	Neotrygon vali	species	9337455	1447185				2026-09-13
27791	Neotrygon varidens	species	11116115	1266000				2026-09-13
27792	Neotrygon westpapuensis	species	9503893	1303397				2026-09-13
27793	Neotrygon yakkoei	species		1566234				2026-09-13
27794	Neovespicula	genus	2335269	90274				2026-09-13
27795	Neovespicula depressifrons	species	2335270	621573				2026-09-13
27796	Neozoarces	genus	2394981	90275				2026-09-13
27797	Neozoarces pulcher	species	2394983	622229				2026-09-13
27798	Neozoarcidae	family	11148573	1303623				2026-09-13
27799	Nerophis	genus	8311309	90284				2026-09-13
27800	Nerophis lumbriciformis	species	2333323	446242				2026-09-13
27801	Nerophis maculatus	species	2333325	446243				2026-09-13
27802	Nerophis ophidion	species	2333329	118623				2026-09-13
27803	Nes	genus	2376809	90285				2026-09-13
27804	Nes longus	species	2376810	147139				2026-09-13
27805	Nesiarchus	genus	2397788	90287				2026-09-13
27806	Nesiarchus nasutus	species	2397789	225824				2026-09-13
27807	Nesogobius	genus	2377480	90290				2026-09-13
27808	Nesogobius greeni	species	2377483	353512				2026-09-13
27809	Nesogobius hinsbyi	species	2377481	106926				2026-09-13
27810	Nesogobius maccullochi	species	2377486	530065				2026-09-13
27811	Nesogobius pulchellus	species	2377484	353511				2026-09-13
27812	Nesogobius tigrinus	species	8523109	1314686				2026-09-13
27813	Nessorhamphus	genus	2405405	54726				2026-09-13
27814	Nessorhamphus danae	species	2405406	106966				2026-09-13
27815	Nessorhamphus ingolfianus	species	2405407	54722				2026-09-13
27816	Nettastoma	genus	2402859	69963				2026-09-13
27817	Nettastoma falcinaris	species	5212937	618210				2026-09-13
27818	Nettastoma melanura	species		1015397				2026-09-13
27819	Nettastoma parviceps	species	5212935	69953				2026-09-13
27820	Nettastoma solitarium	species	5212927	618211				2026-09-13
27821	Nettastoma syntresis	species	5212934	618212				2026-09-13
27822	Nettastomatidae	family	2954	69962				2026-09-13
27823	Nettenchelys	genus	2402963	90296				2026-09-13
27824	Nettenchelys bellottii	species		1315524				2026-09-13
27825	Nettenchelys dionisi	species	2402972	618213				2026-09-13
27826	Nettenchelys erroriensis	species	2402965	618214				2026-09-13
27827	Nettenchelys exoria	species	2402966	618215				2026-09-13
27828	Nettenchelys gephyra	species	2402971	618216				2026-09-13
27829	Nettenchelys inion	species	2402973	618217				2026-09-13
27830	Nettenchelys paxtoni	species	2402964	618218				2026-09-13
27831	Nettenchelys proxima	species	8599768	1314671				2026-09-13
27832	Nettenchelys pygmaea	species	2402968	317248				2026-09-13
27833	Nettenchelys taylori	species	2402970	618219				2026-09-13
27834	Nettorhamphos	genus	9498486	554938				2026-09-13
27835	Nettorhamphos radula	species	9271672	554939				2026-09-13
27836	Netuma	genus	2345401	90297				2026-09-13
27837	Netuma bilineata	species	2345423	529491				2026-09-13
27838	Netuma patriciae	species	10706334	1313783				2026-09-13
27839	Netuma thalassina	species	2345402	529492				2026-09-13
27840	Nexilosus	genus	2398719	90306				2026-09-13
27841	Nexilosus latifrons	species	2398720	107021				2026-09-13
27842	Nezumia	genus	2416858	90307				2026-09-13
27843	Nezumia aequalis	species	2416866	120607				2026-09-13
27844	Nezumia africana	species	2416967	617131				2026-09-13
27845	Nezumia aspidentata	species	2416883	617132				2026-09-13
27846	Nezumia atlantica	species	2416944	617133				2026-09-13
27847	Nezumia bairdii	species	2416930	225943				2026-09-13
27848	Nezumia brevibarbata	species	2416900	617134				2026-09-13
27849	Nezumia brevirostris	species	2416860	617135				2026-09-13
27850	Nezumia burragei	species	2416970	617136				2026-09-13
27851	Nezumia cliveri	species	2416949	617137				2026-09-13
27852	Nezumia coheni	species	2416904	530309				2026-09-13
27853	Nezumia condylura	species	2416962	617138				2026-09-13
27854	Nezumia convergens	species	2416867	194840				2026-09-13
27855	Nezumia cyrano	species	2416969	617139				2026-09-13
27856	Nezumia duodecim	species	2416921	617141				2026-09-13
27857	Nezumia ectenes	species	2416891	617142				2026-09-13
27858	Nezumia evides	species	2416885	617143				2026-09-13
27859	Nezumia holocentra	species	2416862	617144				2026-09-13
27860	Nezumia infranudis	species	2416917	617145				2026-09-13
27861	Nezumia investigatoris	species	2416950	617146				2026-09-13
27862	Nezumia kamoharai	species	2416948	617147				2026-09-13
27863	Nezumia kapala	species	2416946	530310				2026-09-13
27864	Nezumia kensmithi	species	2416977	617148				2026-09-13
27865	Nezumia latirostrata	species	2416974	617149				2026-09-13
27866	Nezumia leucoura	species	2416943	530311				2026-09-13
27867	Nezumia liolepis	species	2416937	617150				2026-09-13
27868	Nezumia longebarbata	species	2416922	459250				2026-09-13
27869	Nezumia loricata	species	2416925	617151				2026-09-13
27870	Nezumia merretti	species	2416906	530312				2026-09-13
27871	Nezumia micronychodon	species	2416864	120604				2026-09-13
27872	Nezumia milleri	species	2416972	120606				2026-09-13
27873	Nezumia namatahi	species	2416956	530313				2026-09-13
27874	Nezumia obliquata	species	2416935	617152				2026-09-13
27875	Nezumia orbitalis	species	2416907	617153				2026-09-13
27876	Nezumia parini	species	2416905	617154				2026-09-13
27877	Nezumia polylepis	species	2416973	617155				2026-09-13
27878	Nezumia propinqua	species	2416887	530314				2026-09-13
27879	Nezumia proxima	species	2416978	617156				2026-09-13
27880	Nezumia pudens	species	2416964	617157				2026-09-13
27881	Nezumia pulchella	species	2416958	617158				2026-09-13
27882	Nezumia rara	species	11195728	1313440				2026-09-13
27883	Nezumia sclerorhynchus	species	2416878	120674				2026-09-13
27884	Nezumia semiquincunciata	species	2416952	617159				2026-09-13
27885	Nezumia shinoharai	species	7384448	617160				2026-09-13
27886	Nezumia soela	species	2416957	530315				2026-09-13
27887	Nezumia spinosa	species	2416919	530316				2026-09-13
27888	Nezumia stelgidolepis	species	2416893	194841				2026-09-13
27889	Nezumia suilla	species	2416899	617161				2026-09-13
27890	Nezumia tinro	species	2416859	617162				2026-09-13
27891	Nezumia tomiyamai	species	2416960	617164				2026-09-13
27892	Nezumia umbracincta	species	2416877	617165				2026-09-13
27893	Nezumia ventralis	species	2416929	194842				2026-09-13
27894	Nezumia wularnia	species	2416947	530317				2026-09-13
27895	Nibea	genus	2399775	90310				2026-09-13
27896	Nibea acuta	species		1316024				2026-09-13
27897	Nibea albiflora	species	2399776	620349				2026-09-13
27898	Nibea chui	species	2399806	620350				2026-09-13
27899	Nibea coibor	species	2399802	620351				2026-09-13
27900	Nibea leptolepis	species	2399793	368803				2026-09-13
27901	Nibea maculata	species	2399795	620352				2026-09-13
27902	Nibea microgenys	species	2399792	530769				2026-09-13
27903	Nibea mitsukurii	species	2399798	620353				2026-09-13
27904	Nibea semifasciata	species	2399801	620354				2026-09-13
27905	Nibea soldado	species	2399488	368801				2026-09-13
27906	Nibea squamosa	species	2399805	530770				2026-09-13
27907	Nicholsina	genus	2393452	90312				2026-09-13
27908	Nicholsina collettei	species	5788035	187777				2026-09-13
27909	Nicholsina denticulata	species	2393453	107024				2026-09-13
27910	Nicholsina usta	species	4285799	107025				2026-09-13
27911	Nicholsina usta usta	subspecies		115883				2026-09-13
27912	Nielsenichthys	genus	6166286	609517				2026-09-13
27913	Nielsenichthys pullus	species	6166287	609518				2026-09-13
27914	Nimbapanchax	genus	2348170	90315				2026-09-13
27915	Nimbapanchax jeanpoli	species	2348171	107036				2026-09-13
27916	Nimbapanchax maeseni	species		1316881				2026-09-13
27917	Nimbapanchax melanopterygius	species	2348177	618256				2026-09-13
27918	Nimbapanchax petersi	species	2348178	107037				2026-09-13
27919	Nimbapanchax viridis	species	2348191	107038				2026-09-13
27920	Nimbochromis	genus	2371144	90316				2026-09-13
27921	Nimbochromis fuscotaeniatus	species	2371169	107039				2026-09-13
27922	Nimbochromis linni	species	2371149	107040				2026-09-13
27923	Nimbochromis livingstonii	species	2371163	107041				2026-09-13
27924	Nimbochromis polystigma	species	2371152	107042				2026-09-13
27925	Nimbochromis venustus	species	2371145	107043				2026-09-13
27926	Ninnigobius	genus	4842761	1312942				2026-09-13
27927	Ninnigobius canestrinii	species	10872188	1316601				2026-09-13
27928	Ninnigobius montenegrensis	species		1314934				2026-09-13
27929	Niobichthys	genus	2339283	90318				2026-09-13
27930	Niobichthys ferrarisi	species	2339284	616652				2026-09-13
27931	Niphon	genus	2387965	90321				2026-09-13
27932	Niphon spinosus	species	2387966	620622				2026-09-13
27933	Niphonidae	family	9293426	517016				2026-09-13
27934	Nipponocypris	genus	2360920	90322				2026-09-13
